supplier_name,facility_name,risk_type,risk_level,risk_confidence,risk_trend,timeframe,facility_worker_category,automation_displacement_risk,ilo_sdg_8_8_2_score,working_poverty_rate_pct,work_injury_coverage_rate,minimum_wage_ppp_usd_monthly,country_signal,sector_signal,context,monitoring_signals
ZURU LLC.,ZURU Huizhou Smart Factory,Worker Rights - Remuneration,Very High,High,Deteriorating,Within 5 Years,Semi-skilled / Labour-intensive Manufacturing,High,9.32,35.9,0.09,543.541,"Over 5 years, China's institutional labour rights framework shows no improvement pathway. The ACFTU reform agenda under Xi prioritises production continuity over worker advocacy. Automation in Chinese manufacturing is accelerating at state-directed pace — but unlike Germany's co-determination model, there is no institutional framework for workers to participate in or be compensated for automation-driven restructuring. Manufacturing workers displaced by automation have limited recourse. Government social insurance for work injuries (35.9% coverage) is likely to worsen as gig/platform economy expands without commensurate coverage. EU Forced Labour Regulation (Dec 2027) will add compliance pressure but will not change domestic rights.","5-year: This is the highest-risk sector in the dataset for worker rights deterioration. Toy assembly, commodity fastener, and basic hand tool manufacturing are undergoing rapid automation adoption (Fanuc, Kuka robots in Chinese facilities; vision-guided assembly robots in Vietnamese plants). As automation reduces headcount, remaining workers face increased productivity targets, algorithmic monitoring, and a weakened bargaining position (easier to threaten replacement). In countries without institutional worker voice (China, Vietnam, Thailand, India), this creates a direct rights deterioration pathway that the institutional score may lag in capturing. Consumer resistance to toy/tool price increases means cost-squeeze is near-absolute — there is no slack for voluntary rights improvements.","COUNTRY SIGNAL: Over 5 years, China's institutional labour rights framework shows no improvement pathway. The ACFTU reform agenda under Xi prioritises production continuity over worker advocacy. Automation in Chinese manufacturing is accelerating at state-directed pace — but unlike Germany's co-determination model, there is no institutional framework for workers to participate in or be compensated for automation-driven restructuring. Manufacturing workers displaced by automation have limited recourse. Government social insurance for work injuries (35.9% coverage) is likely to worsen as gig/platform economy expands without commensurate coverage. EU Forced Labour Regulation (Dec 2027) will add compliance pressure but will not change domestic rights. SECTOR SIGNAL: 5-year: This is the highest-risk sector in the dataset for worker rights deterioration. Toy assembly, commodity fastener, and basic hand tool manufacturing are undergoing rapid automation adoption (Fanuc, Kuka robots in Chinese facilities; vision-guided assembly robots in Vietnamese plants). As automation reduces headcount, remaining workers face increased productivity targets, algorithmic monitoring, and a weakened bargaining position (easier to threaten replacement). In countries without institutional worker voice (China, Vietnam, Thailand, India), this creates a direct rights deterioration pathway that the institutional score may lag in capturing. Consumer resistance to toy/tool price increases means cost-squeeze is near-absolute — there is no slack for voluntary rights improvements.",ACFTU reform signals; ILO SDG 8.8.2 China score; UFLPA and EU FL Reg enforcement; labour unrest tracking (China Labour Bulletin); automation deployment rates in manufacturing
ZURU LLC.,ZURU Guangzhou Plant,Worker Rights - Labour Rights,Very High,High,Deteriorating,Within 5 Years,Semi-skilled / Labour-intensive Manufacturing,High,9.32,35.9,0.09,543.541,"Over 5 years, China's institutional labour rights framework shows no improvement pathway. The ACFTU reform agenda under Xi prioritises production continuity over worker advocacy. Automation in Chinese manufacturing is accelerating at state-directed pace — but unlike Germany's co-determination model, there is no institutional framework for workers to participate in or be compensated for automation-driven restructuring. Manufacturing workers displaced by automation have limited recourse. Government social insurance for work injuries (35.9% coverage) is likely to worsen as gig/platform economy expands without commensurate coverage. EU Forced Labour Regulation (Dec 2027) will add compliance pressure but will not change domestic rights.","5-year: This is the highest-risk sector in the dataset for worker rights deterioration. Toy assembly, commodity fastener, and basic hand tool manufacturing are undergoing rapid automation adoption (Fanuc, Kuka robots in Chinese facilities; vision-guided assembly robots in Vietnamese plants). As automation reduces headcount, remaining workers face increased productivity targets, algorithmic monitoring, and a weakened bargaining position (easier to threaten replacement). In countries without institutional worker voice (China, Vietnam, Thailand, India), this creates a direct rights deterioration pathway that the institutional score may lag in capturing. Consumer resistance to toy/tool price increases means cost-squeeze is near-absolute — there is no slack for voluntary rights improvements.","COUNTRY SIGNAL: Over 5 years, China's institutional labour rights framework shows no improvement pathway. The ACFTU reform agenda under Xi prioritises production continuity over worker advocacy. Automation in Chinese manufacturing is accelerating at state-directed pace — but unlike Germany's co-determination model, there is no institutional framework for workers to participate in or be compensated for automation-driven restructuring. Manufacturing workers displaced by automation have limited recourse. Government social insurance for work injuries (35.9% coverage) is likely to worsen as gig/platform economy expands without commensurate coverage. EU Forced Labour Regulation (Dec 2027) will add compliance pressure but will not change domestic rights. SECTOR SIGNAL: 5-year: This is the highest-risk sector in the dataset for worker rights deterioration. Toy assembly, commodity fastener, and basic hand tool manufacturing are undergoing rapid automation adoption (Fanuc, Kuka robots in Chinese facilities; vision-guided assembly robots in Vietnamese plants). As automation reduces headcount, remaining workers face increased productivity targets, algorithmic monitoring, and a weakened bargaining position (easier to threaten replacement). In countries without institutional worker voice (China, Vietnam, Thailand, India), this creates a direct rights deterioration pathway that the institutional score may lag in capturing. Consumer resistance to toy/tool price increases means cost-squeeze is near-absolute — there is no slack for voluntary rights improvements.",ACFTU reform signals; ILO SDG 8.8.2 China score; UFLPA and EU FL Reg enforcement; labour unrest tracking (China Labour Bulletin); automation deployment rates in manufacturing
ZURU LLC.,ZURU Guangzhou Plant,Worker Rights - Remuneration,Very High,High,Deteriorating,Within 5 Years,Semi-skilled / Labour-intensive Manufacturing,High,9.32,35.9,0.09,543.541,"Over 5 years, China's institutional labour rights framework shows no improvement pathway. The ACFTU reform agenda under Xi prioritises production continuity over worker advocacy. Automation in Chinese manufacturing is accelerating at state-directed pace — but unlike Germany's co-determination model, there is no institutional framework for workers to participate in or be compensated for automation-driven restructuring. Manufacturing workers displaced by automation have limited recourse. Government social insurance for work injuries (35.9% coverage) is likely to worsen as gig/platform economy expands without commensurate coverage. EU Forced Labour Regulation (Dec 2027) will add compliance pressure but will not change domestic rights.","5-year: This is the highest-risk sector in the dataset for worker rights deterioration. Toy assembly, commodity fastener, and basic hand tool manufacturing are undergoing rapid automation adoption (Fanuc, Kuka robots in Chinese facilities; vision-guided assembly robots in Vietnamese plants). As automation reduces headcount, remaining workers face increased productivity targets, algorithmic monitoring, and a weakened bargaining position (easier to threaten replacement). In countries without institutional worker voice (China, Vietnam, Thailand, India), this creates a direct rights deterioration pathway that the institutional score may lag in capturing. Consumer resistance to toy/tool price increases means cost-squeeze is near-absolute — there is no slack for voluntary rights improvements.","COUNTRY SIGNAL: Over 5 years, China's institutional labour rights framework shows no improvement pathway. The ACFTU reform agenda under Xi prioritises production continuity over worker advocacy. Automation in Chinese manufacturing is accelerating at state-directed pace — but unlike Germany's co-determination model, there is no institutional framework for workers to participate in or be compensated for automation-driven restructuring. Manufacturing workers displaced by automation have limited recourse. Government social insurance for work injuries (35.9% coverage) is likely to worsen as gig/platform economy expands without commensurate coverage. EU Forced Labour Regulation (Dec 2027) will add compliance pressure but will not change domestic rights. SECTOR SIGNAL: 5-year: This is the highest-risk sector in the dataset for worker rights deterioration. Toy assembly, commodity fastener, and basic hand tool manufacturing are undergoing rapid automation adoption (Fanuc, Kuka robots in Chinese facilities; vision-guided assembly robots in Vietnamese plants). As automation reduces headcount, remaining workers face increased productivity targets, algorithmic monitoring, and a weakened bargaining position (easier to threaten replacement). In countries without institutional worker voice (China, Vietnam, Thailand, India), this creates a direct rights deterioration pathway that the institutional score may lag in capturing. Consumer resistance to toy/tool price increases means cost-squeeze is near-absolute — there is no slack for voluntary rights improvements.",ACFTU reform signals; ILO SDG 8.8.2 China score; UFLPA and EU FL Reg enforcement; labour unrest tracking (China Labour Bulletin); automation deployment rates in manufacturing
ZURU LLC.,ZURU New Zealand HQ,Worker Rights - Labour Rights,Medium,Moderate,Improving,Within 5 Years,Professional / Office,Low,1.79,100.0,0.0,2698.28,New Zealand's trajectory is modest improvement under continued minimum wage indexation and ACC coverage. The current National-led coalition may slow legislative improvements to collective bargaining. Quintile shift to Low possible by 2029 if worker rights reforms are enacted.,"5-year AI automation risk for office roles is real but concentrated in routine cognitive tasks (data entry, report generation, basic analysis). Senior, strategic and creative professional roles retain strong market leverage. Countries with works councils (Germany, Netherlands, Austria) will manage AI deployment through co-determination — workers in these jurisdictions have institutional recourse. Workers in countries without institutional voice (China, Vietnam, India) face AI-driven surveillance and algorithmic management with no rights-based pushback mechanism.","COUNTRY SIGNAL: New Zealand's trajectory is modest improvement under continued minimum wage indexation and ACC coverage. The current National-led coalition may slow legislative improvements to collective bargaining. Quintile shift to Low possible by 2029 if worker rights reforms are enacted. SECTOR SIGNAL: 5-year AI automation risk for office roles is real but concentrated in routine cognitive tasks (data entry, report generation, basic analysis). Senior, strategic and creative professional roles retain strong market leverage. Countries with works councils (Germany, Netherlands, Austria) will manage AI deployment through co-determination — workers in these jurisdictions have institutional recourse. Workers in countries without institutional voice (China, Vietnam, India) face AI-driven surveillance and algorithmic management with no rights-based pushback mechanism.",Minimum wage annual review; Employment Relations Act reform signals; ILO SDG 8.8.2 NZL score; ACC coverage statistics
ZURU LLC.,ZURU New Zealand HQ,Worker Rights - Remuneration,Very Low,Moderate,Stable,Within 5 Years,Professional / Office,Low,1.79,100.0,0.0,2698.28,New Zealand's trajectory is modest improvement under continued minimum wage indexation and ACC coverage. The current National-led coalition may slow legislative improvements to collective bargaining. Quintile shift to Low possible by 2029 if worker rights reforms are enacted.,"5-year AI automation risk for office roles is real but concentrated in routine cognitive tasks (data entry, report generation, basic analysis). Senior, strategic and creative professional roles retain strong market leverage. Countries with works councils (Germany, Netherlands, Austria) will manage AI deployment through co-determination — workers in these jurisdictions have institutional recourse. Workers in countries without institutional voice (China, Vietnam, India) face AI-driven surveillance and algorithmic management with no rights-based pushback mechanism.","COUNTRY SIGNAL: New Zealand's trajectory is modest improvement under continued minimum wage indexation and ACC coverage. The current National-led coalition may slow legislative improvements to collective bargaining. Quintile shift to Low possible by 2029 if worker rights reforms are enacted. SECTOR SIGNAL: 5-year AI automation risk for office roles is real but concentrated in routine cognitive tasks (data entry, report generation, basic analysis). Senior, strategic and creative professional roles retain strong market leverage. Countries with works councils (Germany, Netherlands, Austria) will manage AI deployment through co-determination — workers in these jurisdictions have institutional recourse. Workers in countries without institutional voice (China, Vietnam, India) face AI-driven surveillance and algorithmic management with no rights-based pushback mechanism.",Minimum wage annual review; Employment Relations Act reform signals; ILO SDG 8.8.2 NZL score; ACC coverage statistics
ZURU LLC.,ZURU Tech Italy (Modena),Worker Rights - Labour Rights,Low,Moderate,Stable,Within 5 Years,Professional / Office,Low,0.54,100.0,0.0,0.0,"Italy is debating introduction of a national minimum wage (€9/hour proposal in parliament). If enacted by 2026, this would improve the remuneration sub-score. CSDDD will add supply chain due diligence obligations. ZURU Tech Italy (Modena / Milan) are software/design facilities operating under strong CCNL agreements for knowledge workers.","5-year AI automation risk for office roles is real but concentrated in routine cognitive tasks (data entry, report generation, basic analysis). Senior, strategic and creative professional roles retain strong market leverage. Countries with works councils (Germany, Netherlands, Austria) will manage AI deployment through co-determination — workers in these jurisdictions have institutional recourse. Workers in countries without institutional voice (China, Vietnam, India) face AI-driven surveillance and algorithmic management with no rights-based pushback mechanism.","COUNTRY SIGNAL: Italy is debating introduction of a national minimum wage (€9/hour proposal in parliament). If enacted by 2026, this would improve the remuneration sub-score. CSDDD will add supply chain due diligence obligations. ZURU Tech Italy (Modena / Milan) are software/design facilities operating under strong CCNL agreements for knowledge workers. SECTOR SIGNAL: 5-year AI automation risk for office roles is real but concentrated in routine cognitive tasks (data entry, report generation, basic analysis). Senior, strategic and creative professional roles retain strong market leverage. Countries with works councils (Germany, Netherlands, Austria) will manage AI deployment through co-determination — workers in these jurisdictions have institutional recourse. Workers in countries without institutional voice (China, Vietnam, India) face AI-driven surveillance and algorithmic management with no rights-based pushback mechanism.",Italian national minimum wage legislation progress; INL labour inspection statistics; CCNL coverage data; CSDDD transposition; ILO Italy SDG 8.8.2 score
ZURU LLC.,ZURU Tech Italy (Modena),Worker Rights - Remuneration,Low,Moderate,Improving,Within 5 Years,Professional / Office,Low,0.54,100.0,0.0,0.0,"Italy is debating introduction of a national minimum wage (€9/hour proposal in parliament). If enacted by 2026, this would improve the remuneration sub-score. CSDDD will add supply chain due diligence obligations. ZURU Tech Italy (Modena / Milan) are software/design facilities operating under strong CCNL agreements for knowledge workers.","5-year AI automation risk for office roles is real but concentrated in routine cognitive tasks (data entry, report generation, basic analysis). Senior, strategic and creative professional roles retain strong market leverage. Countries with works councils (Germany, Netherlands, Austria) will manage AI deployment through co-determination — workers in these jurisdictions have institutional recourse. Workers in countries without institutional voice (China, Vietnam, India) face AI-driven surveillance and algorithmic management with no rights-based pushback mechanism.","COUNTRY SIGNAL: Italy is debating introduction of a national minimum wage (€9/hour proposal in parliament). If enacted by 2026, this would improve the remuneration sub-score. CSDDD will add supply chain due diligence obligations. ZURU Tech Italy (Modena / Milan) are software/design facilities operating under strong CCNL agreements for knowledge workers. SECTOR SIGNAL: 5-year AI automation risk for office roles is real but concentrated in routine cognitive tasks (data entry, report generation, basic analysis). Senior, strategic and creative professional roles retain strong market leverage. Countries with works councils (Germany, Netherlands, Austria) will manage AI deployment through co-determination — workers in these jurisdictions have institutional recourse. Workers in countries without institutional voice (China, Vietnam, India) face AI-driven surveillance and algorithmic management with no rights-based pushback mechanism.",Italian national minimum wage legislation progress; INL labour inspection statistics; CCNL coverage data; CSDDD transposition; ILO Italy SDG 8.8.2 score
ZURU LLC.,ZURU Tech India (Ahmedabad),Worker Rights - Labour Rights,Very High,Moderate,Deteriorating,Within 5 Years,Professional / Office,Low,5.29,8.3,5.178,232.599,"Labour Codes 2020 full implementation across all states (target 2025-27) will worsen institutional sub-scores as fixed-term employment proliferates and union formation thresholds rise. The IT/software sector (ZURU Ahmedabad, ZURU Kolkata) has historically been exempt from many labour protections under the Shops and Establishments Acts, a gap that the Labour Codes widen rather than close. Minimum wage ($233/month PPP) is likely to rise with economic growth but will not exit the Very High remuneration risk quintile within 5 years. Tech sector AI-driven productivity gains are reducing headcount in Indian software outsourcing — workers losing jobs have limited institutional recourse.","5-year AI automation risk for office roles is real but concentrated in routine cognitive tasks (data entry, report generation, basic analysis). Senior, strategic and creative professional roles retain strong market leverage. Countries with works councils (Germany, Netherlands, Austria) will manage AI deployment through co-determination — workers in these jurisdictions have institutional recourse. Workers in countries without institutional voice (China, Vietnam, India) face AI-driven surveillance and algorithmic management with no rights-based pushback mechanism.","COUNTRY SIGNAL: Labour Codes 2020 full implementation across all states (target 2025-27) will worsen institutional sub-scores as fixed-term employment proliferates and union formation thresholds rise. The IT/software sector (ZURU Ahmedabad, ZURU Kolkata) has historically been exempt from many labour protections under the Shops and Establishments Acts, a gap that the Labour Codes widen rather than close. Minimum wage ($233/month PPP) is likely to rise with economic growth but will not exit the Very High remuneration risk quintile within 5 years. Tech sector AI-driven productivity gains are reducing headcount in Indian software outsourcing — workers losing jobs have limited institutional recourse. SECTOR SIGNAL: 5-year AI automation risk for office roles is real but concentrated in routine cognitive tasks (data entry, report generation, basic analysis). Senior, strategic and creative professional roles retain strong market leverage. Countries with works councils (Germany, Netherlands, Austria) will manage AI deployment through co-determination — workers in these jurisdictions have institutional recourse. Workers in countries without institutional voice (China, Vietnam, India) face AI-driven surveillance and algorithmic management with no rights-based pushback mechanism.",Labour Codes 2020 state-by-state implementation progress; ILO SDG 8.8.2 India score; IT sector fixed-term employment statistics; ZURU India facility HR audit data; minimum wage trajectory
ZURU LLC.,ZURU Tech India (Ahmedabad),Worker Rights - Remuneration,Very High,Moderate,Stable,Within 5 Years,Professional / Office,Low,5.29,8.3,5.178,232.599,"Labour Codes 2020 full implementation across all states (target 2025-27) will worsen institutional sub-scores as fixed-term employment proliferates and union formation thresholds rise. The IT/software sector (ZURU Ahmedabad, ZURU Kolkata) has historically been exempt from many labour protections under the Shops and Establishments Acts, a gap that the Labour Codes widen rather than close. Minimum wage ($233/month PPP) is likely to rise with economic growth but will not exit the Very High remuneration risk quintile within 5 years. Tech sector AI-driven productivity gains are reducing headcount in Indian software outsourcing — workers losing jobs have limited institutional recourse.","5-year AI automation risk for office roles is real but concentrated in routine cognitive tasks (data entry, report generation, basic analysis). Senior, strategic and creative professional roles retain strong market leverage. Countries with works councils (Germany, Netherlands, Austria) will manage AI deployment through co-determination — workers in these jurisdictions have institutional recourse. Workers in countries without institutional voice (China, Vietnam, India) face AI-driven surveillance and algorithmic management with no rights-based pushback mechanism.","COUNTRY SIGNAL: Labour Codes 2020 full implementation across all states (target 2025-27) will worsen institutional sub-scores as fixed-term employment proliferates and union formation thresholds rise. The IT/software sector (ZURU Ahmedabad, ZURU Kolkata) has historically been exempt from many labour protections under the Shops and Establishments Acts, a gap that the Labour Codes widen rather than close. Minimum wage ($233/month PPP) is likely to rise with economic growth but will not exit the Very High remuneration risk quintile within 5 years. Tech sector AI-driven productivity gains are reducing headcount in Indian software outsourcing — workers losing jobs have limited institutional recourse. SECTOR SIGNAL: 5-year AI automation risk for office roles is real but concentrated in routine cognitive tasks (data entry, report generation, basic analysis). Senior, strategic and creative professional roles retain strong market leverage. Countries with works councils (Germany, Netherlands, Austria) will manage AI deployment through co-determination — workers in these jurisdictions have institutional recourse. Workers in countries without institutional voice (China, Vietnam, India) face AI-driven surveillance and algorithmic management with no rights-based pushback mechanism.",Labour Codes 2020 state-by-state implementation progress; ILO SDG 8.8.2 India score; IT sector fixed-term employment statistics; ZURU India facility HR audit data; minimum wage trajectory
ZURU LLC.,ZURU Tech India (Kolkata),Worker Rights - Labour Rights,Very High,Moderate,Deteriorating,Within 5 Years,Professional / Office,Low,5.29,8.3,5.178,232.599,"Labour Codes 2020 full implementation across all states (target 2025-27) will worsen institutional sub-scores as fixed-term employment proliferates and union formation thresholds rise. The IT/software sector (ZURU Ahmedabad, ZURU Kolkata) has historically been exempt from many labour protections under the Shops and Establishments Acts, a gap that the Labour Codes widen rather than close. Minimum wage ($233/month PPP) is likely to rise with economic growth but will not exit the Very High remuneration risk quintile within 5 years. Tech sector AI-driven productivity gains are reducing headcount in Indian software outsourcing — workers losing jobs have limited institutional recourse.","5-year AI automation risk for office roles is real but concentrated in routine cognitive tasks (data entry, report generation, basic analysis). Senior, strategic and creative professional roles retain strong market leverage. Countries with works councils (Germany, Netherlands, Austria) will manage AI deployment through co-determination — workers in these jurisdictions have institutional recourse. Workers in countries without institutional voice (China, Vietnam, India) face AI-driven surveillance and algorithmic management with no rights-based pushback mechanism.","COUNTRY SIGNAL: Labour Codes 2020 full implementation across all states (target 2025-27) will worsen institutional sub-scores as fixed-term employment proliferates and union formation thresholds rise. The IT/software sector (ZURU Ahmedabad, ZURU Kolkata) has historically been exempt from many labour protections under the Shops and Establishments Acts, a gap that the Labour Codes widen rather than close. Minimum wage ($233/month PPP) is likely to rise with economic growth but will not exit the Very High remuneration risk quintile within 5 years. Tech sector AI-driven productivity gains are reducing headcount in Indian software outsourcing — workers losing jobs have limited institutional recourse. SECTOR SIGNAL: 5-year AI automation risk for office roles is real but concentrated in routine cognitive tasks (data entry, report generation, basic analysis). Senior, strategic and creative professional roles retain strong market leverage. Countries with works councils (Germany, Netherlands, Austria) will manage AI deployment through co-determination — workers in these jurisdictions have institutional recourse. Workers in countries without institutional voice (China, Vietnam, India) face AI-driven surveillance and algorithmic management with no rights-based pushback mechanism.",Labour Codes 2020 state-by-state implementation progress; ILO SDG 8.8.2 India score; IT sector fixed-term employment statistics; ZURU India facility HR audit data; minimum wage trajectory
ZURU LLC.,ZURU Tech India (Kolkata),Worker Rights - Remuneration,Very High,Moderate,Stable,Within 5 Years,Professional / Office,Low,5.29,8.3,5.178,232.599,"Labour Codes 2020 full implementation across all states (target 2025-27) will worsen institutional sub-scores as fixed-term employment proliferates and union formation thresholds rise. The IT/software sector (ZURU Ahmedabad, ZURU Kolkata) has historically been exempt from many labour protections under the Shops and Establishments Acts, a gap that the Labour Codes widen rather than close. Minimum wage ($233/month PPP) is likely to rise with economic growth but will not exit the Very High remuneration risk quintile within 5 years. Tech sector AI-driven productivity gains are reducing headcount in Indian software outsourcing — workers losing jobs have limited institutional recourse.","5-year AI automation risk for office roles is real but concentrated in routine cognitive tasks (data entry, report generation, basic analysis). Senior, strategic and creative professional roles retain strong market leverage. Countries with works councils (Germany, Netherlands, Austria) will manage AI deployment through co-determination — workers in these jurisdictions have institutional recourse. Workers in countries without institutional voice (China, Vietnam, India) face AI-driven surveillance and algorithmic management with no rights-based pushback mechanism.","COUNTRY SIGNAL: Labour Codes 2020 full implementation across all states (target 2025-27) will worsen institutional sub-scores as fixed-term employment proliferates and union formation thresholds rise. The IT/software sector (ZURU Ahmedabad, ZURU Kolkata) has historically been exempt from many labour protections under the Shops and Establishments Acts, a gap that the Labour Codes widen rather than close. Minimum wage ($233/month PPP) is likely to rise with economic growth but will not exit the Very High remuneration risk quintile within 5 years. Tech sector AI-driven productivity gains are reducing headcount in Indian software outsourcing — workers losing jobs have limited institutional recourse. SECTOR SIGNAL: 5-year AI automation risk for office roles is real but concentrated in routine cognitive tasks (data entry, report generation, basic analysis). Senior, strategic and creative professional roles retain strong market leverage. Countries with works councils (Germany, Netherlands, Austria) will manage AI deployment through co-determination — workers in these jurisdictions have institutional recourse. Workers in countries without institutional voice (China, Vietnam, India) face AI-driven surveillance and algorithmic management with no rights-based pushback mechanism.",Labour Codes 2020 state-by-state implementation progress; ILO SDG 8.8.2 India score; IT sector fixed-term employment statistics; ZURU India facility HR audit data; minimum wage trajectory
ZURU LLC.,ZURU Bentonville Office,Worker Rights - Labour Rights,High,Low,Highly Variable,Within 5 Years,Professional / Office,Low,3.83,87.2,0.0,1257.0,"Over 5 years, US labour rights trajectory is highly variable. Two divergent scenarios: (1) Continued Republican legislative dominance — PRO Act remains stalled, NLRB rule-making reversed, RTW provisions expanded; SDG 8.8.2 score may worsen. (2) Political shift enabling PRO Act-equivalent legislation — would materially improve right to association sub-scores; score could improve to Medium risk. Neither scenario produces a cluster migration within 5 years; the relevant question is whether the High rating is maintained or worsens. Remuneration risk stays Low: minimum wage indexed in most states; social protection for work-related injury (87.2% coverage) is structurally robust.","5-year AI automation risk for office roles is real but concentrated in routine cognitive tasks (data entry, report generation, basic analysis). Senior, strategic and creative professional roles retain strong market leverage. Countries with works councils (Germany, Netherlands, Austria) will manage AI deployment through co-determination — workers in these jurisdictions have institutional recourse. Workers in countries without institutional voice (China, Vietnam, India) face AI-driven surveillance and algorithmic management with no rights-based pushback mechanism.","COUNTRY SIGNAL: Over 5 years, US labour rights trajectory is highly variable. Two divergent scenarios: (1) Continued Republican legislative dominance — PRO Act remains stalled, NLRB rule-making reversed, RTW provisions expanded; SDG 8.8.2 score may worsen. (2) Political shift enabling PRO Act-equivalent legislation — would materially improve right to association sub-scores; score could improve to Medium risk. Neither scenario produces a cluster migration within 5 years; the relevant question is whether the High rating is maintained or worsens. Remuneration risk stays Low: minimum wage indexed in most states; social protection for work-related injury (87.2% coverage) is structurally robust. SECTOR SIGNAL: 5-year AI automation risk for office roles is real but concentrated in routine cognitive tasks (data entry, report generation, basic analysis). Senior, strategic and creative professional roles retain strong market leverage. Countries with works councils (Germany, Netherlands, Austria) will manage AI deployment through co-determination — workers in these jurisdictions have institutional recourse. Workers in countries without institutional voice (China, Vietnam, India) face AI-driven surveillance and algorithmic management with no rights-based pushback mechanism.",PRO Act legislative progress; NLRB rule-making survival under judicial review; US manufacturing union density statistics; BLS contingent worker data; warehouse automation injury rate statistics
ZURU LLC.,ZURU Bentonville Office,Worker Rights - Remuneration,Low,Low,Stable,Within 5 Years,Professional / Office,Low,3.83,87.2,0.0,1257.0,"Over 5 years, US labour rights trajectory is highly variable. Two divergent scenarios: (1) Continued Republican legislative dominance — PRO Act remains stalled, NLRB rule-making reversed, RTW provisions expanded; SDG 8.8.2 score may worsen. (2) Political shift enabling PRO Act-equivalent legislation — would materially improve right to association sub-scores; score could improve to Medium risk. Neither scenario produces a cluster migration within 5 years; the relevant question is whether the High rating is maintained or worsens. Remuneration risk stays Low: minimum wage indexed in most states; social protection for work-related injury (87.2% coverage) is structurally robust.","5-year AI automation risk for office roles is real but concentrated in routine cognitive tasks (data entry, report generation, basic analysis). Senior, strategic and creative professional roles retain strong market leverage. Countries with works councils (Germany, Netherlands, Austria) will manage AI deployment through co-determination — workers in these jurisdictions have institutional recourse. Workers in countries without institutional voice (China, Vietnam, India) face AI-driven surveillance and algorithmic management with no rights-based pushback mechanism.","COUNTRY SIGNAL: Over 5 years, US labour rights trajectory is highly variable. Two divergent scenarios: (1) Continued Republican legislative dominance — PRO Act remains stalled, NLRB rule-making reversed, RTW provisions expanded; SDG 8.8.2 score may worsen. (2) Political shift enabling PRO Act-equivalent legislation — would materially improve right to association sub-scores; score could improve to Medium risk. Neither scenario produces a cluster migration within 5 years; the relevant question is whether the High rating is maintained or worsens. Remuneration risk stays Low: minimum wage indexed in most states; social protection for work-related injury (87.2% coverage) is structurally robust. SECTOR SIGNAL: 5-year AI automation risk for office roles is real but concentrated in routine cognitive tasks (data entry, report generation, basic analysis). Senior, strategic and creative professional roles retain strong market leverage. Countries with works councils (Germany, Netherlands, Austria) will manage AI deployment through co-determination — workers in these jurisdictions have institutional recourse. Workers in countries without institutional voice (China, Vietnam, India) face AI-driven surveillance and algorithmic management with no rights-based pushback mechanism.",PRO Act legislative progress; NLRB rule-making survival under judicial review; US manufacturing union density statistics; BLS contingent worker data; warehouse automation injury rate statistics
ZURU LLC.,ZURU Tech Italy (Milan),Worker Rights - Labour Rights,Low,Moderate,Stable,Within 5 Years,Professional / Office,Low,0.54,100.0,0.0,0.0,"Italy is debating introduction of a national minimum wage (€9/hour proposal in parliament). If enacted by 2026, this would improve the remuneration sub-score. CSDDD will add supply chain due diligence obligations. ZURU Tech Italy (Modena / Milan) are software/design facilities operating under strong CCNL agreements for knowledge workers.","5-year AI automation risk for office roles is real but concentrated in routine cognitive tasks (data entry, report generation, basic analysis). Senior, strategic and creative professional roles retain strong market leverage. Countries with works councils (Germany, Netherlands, Austria) will manage AI deployment through co-determination — workers in these jurisdictions have institutional recourse. Workers in countries without institutional voice (China, Vietnam, India) face AI-driven surveillance and algorithmic management with no rights-based pushback mechanism.","COUNTRY SIGNAL: Italy is debating introduction of a national minimum wage (€9/hour proposal in parliament). If enacted by 2026, this would improve the remuneration sub-score. CSDDD will add supply chain due diligence obligations. ZURU Tech Italy (Modena / Milan) are software/design facilities operating under strong CCNL agreements for knowledge workers. SECTOR SIGNAL: 5-year AI automation risk for office roles is real but concentrated in routine cognitive tasks (data entry, report generation, basic analysis). Senior, strategic and creative professional roles retain strong market leverage. Countries with works councils (Germany, Netherlands, Austria) will manage AI deployment through co-determination — workers in these jurisdictions have institutional recourse. Workers in countries without institutional voice (China, Vietnam, India) face AI-driven surveillance and algorithmic management with no rights-based pushback mechanism.",Italian national minimum wage legislation progress; INL labour inspection statistics; CCNL coverage data; CSDDD transposition; ILO Italy SDG 8.8.2 score
